# OSU MPI Latency Test v5.7
# Size          Latency (us)
449376               4189.82
449408               4183.07
449440               4386.06
449472               4188.64
449504               4088.84
449536               4081.28
449568               4083.31
449600               4088.33
449632               4322.49
449664               4086.64
449696               4095.66
449728               4183.16
449760               4081.73
449792               4185.56
449824               4085.22
449856               4182.97
449888               4131.70
449920               4080.96
449952               4229.47
449984               4079.45
450016               4083.89
450048               4087.59
450080               4086.06
450112               4085.85
450144               4092.59
450176               4099.11
450208               4102.17
450240               4112.80
450272               4118.74
450304               4455.10
450336               4447.18
450368               4207.37
450400               4136.90
450432               4188.12
450464               4203.41
450496               4197.50
450528               4219.75
450560               4217.39
450592               4232.86
450624               4171.18
450656               4113.91
450688               4108.69
450720               4105.98
450752               4106.51
450784               4108.11
450816               4108.33
450848               4206.21
450880               4106.60
450912               4108.18
450944               4109.80
450976               4109.88
451008               4105.77
451040               4109.93
451072               4110.57
451104               4105.84
451136               4105.88
451168               4108.97
451200               4112.53
451232               4206.62
451264               4103.73
451296               4103.75
451328               4104.27
451360               4103.15
451392               4101.48
451424               4100.96
451456               4102.75
451488               4106.74
451520               4108.11
451552               4103.38
451584               4107.05
451616               4113.38
451648               4115.73
451680               4119.99
451712               4122.76
451744               4429.81
451776               4153.36
451808               4180.45
451840               4255.98
451872               4233.12
451904               4129.94
451936               4128.73
451968               4119.85
452000               4125.63
452032               4118.97
452064               4119.52
452096               4239.31
452128               4118.85
452160               4121.19
452192               4120.75
452224               4223.79
452256               4118.80
452288               4119.38
452320               4267.95
452352               4122.51
452384               4126.13
452416               4121.10
452448               4134.09
452480               4167.34
452512               4223.91
452544               4123.33
452576               4121.33
452608               4121.16
452640               4121.20
452672               4120.65
452704               4117.93
452736               4121.41
452768               4127.67
452800               4116.34
452832               4118.26
452864               4117.09
452896               4117.90
452928               4116.32
452960               4122.37
452992               4123.45
453024               4122.05
453056               4125.22
453088               4124.51
453120               4138.96
453152               4146.92
453184               4167.12
453216               4201.74
453248               4143.93
453280               4143.69
453312               4148.11
453344               4144.89
453376               4140.54
453408               4136.93
453440               4235.30
453472               4228.27
453504               4133.57
453536               4134.16
453568               4132.21
453600               4136.29
453632               4135.86
453664               4133.89
453696               4133.67
453728               4133.00
453760               4134.55
453792               4134.17
453824               4132.91
453856               4130.95
453888               4201.48
453920               4133.41
453952               4133.95
453984               4132.98
454016               4133.24
454048               4130.01
454080               4132.29
454112               4125.47
454144               4127.94
454176               4230.51
454208               4127.33
454240               4227.08
454272               4127.83
454304               4228.68
454336               4127.41
454368               4128.29
454400               4131.04
454432               4134.58
454464               4134.24
454496               4138.08
454528               4242.50
454560               4141.70
454592               4145.04
454624               4480.87
454656               4323.77
454688               4143.53
454720               4251.59
454752               4153.02
454784               4149.42
454816               4146.39
454848               4472.24
454880               4146.80
454912               4146.09
454944               4142.95
454976               4148.54
455008               4147.99
455040               4144.96
455072               4247.40
455104               4146.76
455136               4140.62
455168               4147.49
455200               4178.75
455232               4146.71
455264               4147.93
455296               4145.96
455328               4148.31
455360               4148.46
455392               4245.14
455424               4149.56
455456               4146.80
455488               4152.29
455520               4149.58
455552               4138.77
455584               4240.52
455616               4181.18
455648               4141.36
455680               4141.70
455712               4139.25
455744               4141.77
455776               4143.28
455808               4139.57
455840               4143.69
455872               4146.26
455904               4144.72
455936               4143.63
455968               4149.36
456000               4149.58
456032               4155.83
456064               4168.21
456096               4259.79
456128               4263.93
456160               4165.32
456192               4163.86
456224               4175.37
456256               4160.77
456288               4164.95
456320               4179.94
456352               4157.68
456384               4160.36
456416               4256.82
456448               4156.16
456480               4168.50
456512               4154.10
456544               4159.02
456576               4159.64
456608               4160.60
456640               4259.18
456672               4157.94
456704               4156.57
456736               4153.93
456768               4260.04
456800               4158.77
456832               4158.90
456864               4156.49
456896               4160.38
456928               4167.00
456960               4210.51
456992               4157.41
457024               4157.90
457056               4154.09
457088               4153.55
457120               4156.23
457152               4156.65
457184               4156.43
457216               4159.15
457248               4155.69
457280               4157.87
457312               4160.48
457344               4156.11
457376               4158.58
457408               4181.93
457440               4165.45
457472               4166.73
457504               4171.38
457536               4218.92
457568               4303.38
457600               4178.88
457632               4190.70
457664               4179.55
457696               4210.68
457728               4175.68
457760               4172.08
457792               4214.08
457824               4175.58
457856               4172.79
457888               4170.83
457920               4171.45
457952               4275.50
457984               4171.14
458016               4173.75
458048               4189.28
458080               4170.93
458112               4170.29
458144               4271.25
458176               4174.56
458208               4269.00
458240               4172.74
458272               4172.62
458304               4171.92
458336               4173.90
458368               4168.83
458400               4172.50
458432               4170.56
458464               4164.70
458496               4216.30
458528               4166.22
458560               4167.49
458592               4167.17
458624               4164.77
458656               4165.01
458688               4167.47
458720               4167.34
458752               4173.44
458784               4170.72
458816               4176.27
458848               4172.09
458880               4178.87
458912               4177.75
458944               4185.49
458976               4314.99
459008               4323.79
459040               4188.21
459072               4356.73
459104               4190.95
459136               4192.84
459168               4192.19
459200               4181.72
459232               4241.40
459264               4183.16
459296               4232.27
459328               4185.35
459360               4184.27
459392               4182.64
459424               4186.72
459456               4182.36
459488               4185.39
459520               4180.82
459552               4182.68
459584               4185.96
459616               4182.34
459648               4184.05
459680               4352.79
459712               4181.36
459744               4184.32
459776               4287.88
459808               4184.33
459840               4187.54
459872               4186.77
459904               4181.07
459936               4181.26
459968               4182.51
460000               4180.89
460032               4282.87
460064               4182.43
460096               4176.74
460128               4180.02
460160               4178.33
460192               4181.89
460224               4183.28
460256               4189.02
460288               4187.77
460320               4184.57
460352               4192.84
460384               4189.62
460416               4272.47
460448               4621.04
460480               4297.26
460512               4197.37
460544               4197.82
460576               4207.34
460608               4205.14
460640               4268.12
460672               4196.50
460704               4422.15
460736               4189.57
460768               4192.72
460800               4191.78
460832               4190.59
460864               4189.74
460896               4186.67
460928               4272.96
460960               4186.35
460992               4183.12
461024               4288.96
461056               4190.12
461088               4185.20
461120               4186.92
461152               4187.75
461184               4187.41
461216               4213.42
461248               4192.66
461280               4216.27
461312               4200.29
461344               4182.21
461376               4180.88
461408               4181.16
461440               4184.07
461472               4179.60
461504               4184.30
461536               4183.27
461568               4386.62
461600               4285.28
461632               4223.19
461664               4193.11
461696               4193.96
461728               4195.99
461760               4194.53
461792               4193.66
461824               4195.99
461856               4200.20
461888               4265.17
461920               4202.81
461952               4406.43
461984               4376.06
462016               4205.11
462048               4205.59
462080               4298.46
462112               4237.14
462144               4201.49
462176               4302.32
462208               4203.06
462240               4204.65
462272               4260.71
462304               4200.41
462336               4224.48
462368               4202.58
462400               4199.55
462432               4200.62
462464               4372.64
462496               4273.01
462528               4200.86
462560               4291.45
462592               4295.62
462624               4251.04
462656               4196.05
462688               4205.34
462720               4283.46
462752               4204.00
462784               4199.39
462816               4195.47
462848               4192.89
462880               4196.67
462912               4194.03
462944               4195.48
462976               4198.54
463008               4197.69
463040               4195.19
463072               4199.00
463104               4203.50
463136               4205.04
463168               4208.48
463200               4206.07
463232               4205.63
463264               4211.84
463296               4313.77
463328               4367.18
463360               4463.46
463392               4373.14
463424               4215.73
463456               4214.05
463488               4215.92
463520               4414.99
463552               4415.31
463584               4242.15
463616               4213.67
463648               4273.70
463680               4213.22
463712               4313.32
463744               4214.65
463776               4246.88
463808               4217.58
463840               4217.35
463872               4215.41
463904               4211.63
463936               4222.72
463968               4311.13
464000               4290.02
464032               4262.09
464064               4215.52
464096               4213.95
464128               4217.91
464160               4218.35
464192               4213.74
464224               4274.11
464256               4208.98
464288               4208.46
464320               4246.96
464352               4309.82
464384               4208.95
464416               4209.61
464448               4211.20
464480               4310.95
464512               4208.36
464544               4212.89
464576               4216.11
464608               4218.26
464640               4222.44
464672               4221.86
464704               4220.80
464736               4227.26
464768               4474.11
464800               4461.72
464832               4272.99
464864               4332.19
464896               4225.05
464928               4324.88
464960               4228.36
464992               4317.70
465024               4344.00
465056               4327.78
465088               4271.25
465120               4224.09
465152               4230.24
465184               4229.58
465216               4329.95
465248               4224.64
465280               4296.89
465312               4229.31
465344               4305.28
465376               4228.29
465408               4255.65
465440               4230.54
465472               4235.17
465504               4235.03
465536               4235.29
465568               4239.66
465600               4232.78
465632               4229.99
465664               4237.62
465696               4231.03
465728               4226.47
465760               4228.28
465792               4227.24
465824               4227.92
465856               4224.27
465888               4225.04
465920               4228.02
465952               4229.35
465984               4223.10
466016               4230.70
466048               4233.42
466080               4232.14
466112               4234.14
466144               4237.68
466176               4240.67
466208               4313.77
466240               4295.03
466272               4245.66
466304               4348.20
466336               4248.36
466368               4349.37
466400               4246.00
466432               4349.00
466464               4237.58
466496               4245.82
466528               4240.77
466560               4243.50
466592               4245.19
466624               4244.04
466656               4305.00
466688               4245.56
466720               4244.40
466752               4312.46
466784               4241.27
466816               4445.40
466848               4243.54
466880               4244.52
466912               4346.60
466944               4243.79
466976               4245.23
467008               4241.57
467040               4241.56
467072               4347.67
467104               4244.20
467136               4246.88
467168               4241.04
467200               4235.87
467232               4239.97
467264               4239.45
467296               4238.83
467328               4240.16
467360               4235.76
467392               4241.48
467424               4243.98
467456               4241.05
467488               4243.17
467520               4249.15
467552               4248.35
467584               4255.19
467616               4251.29
467648               4255.21
467680               4393.62
467712               4357.45
467744               4257.33
467776               4263.30
467808               4265.75
467840               4266.50
467872               4359.70
467904               4297.50
467936               4256.68
467968               4258.71
468000               4254.87
468032               4257.06
468064               4256.12
468096               4255.49
468128               4307.30
468160               4255.39
468192               4253.67
468224               4257.02
468256               4354.12
468288               4259.28
468320               4260.02
468352               4356.06
468384               4330.37
468416               4357.51
468448               4256.82
468480               4259.40
468512               4255.82
468544               4256.02
468576               4255.73
468608               4250.92
468640               4250.35
468672               4265.21
468704               4254.09
468736               4248.18
468768               4249.66
468800               4250.51
468832               4252.56
468864               4253.22
468896               4256.31
468928               4257.47
468960               4255.23
468992               4260.17
469024               4261.39
469056               4262.57
469088               4370.44
469120               4721.02
469152               4386.57
469184               4368.63
469216               4324.75
469248               4300.38
469280               4442.77
469312               4268.63
469344               4269.04
469376               4270.70
469408               4270.86
469440               4273.88
469472               4272.53
469504               4271.20
469536               4269.08
469568               4268.57
469600               4313.89
469632               4269.48
469664               4371.99
469696               4270.04
469728               4268.18
469760               4266.98
469792               4263.60
469824               4271.65
469856               4273.75
469888               4268.85
469920               4268.81
469952               4273.24
469984               4271.48
470016               4269.02
470048               4366.00
470080               4338.22
470112               4262.68
470144               4268.93
470176               4264.34
470208               4267.14
470240               4269.27
470272               4261.54
470304               4263.00
470336               4268.65
470368               4271.63
470400               4367.74
470432               4268.16
470464               4341.16
470496               4273.89
470528               4273.55
470560               4558.75
470592               4400.67
470624               4365.48
470656               4281.04
470688               4282.20
470720               4280.59
470752               4287.80
470784               4343.12
470816               4277.93
470848               4284.30
470880               4278.09
470912               4401.40
470944               4278.93
470976               4279.28
471008               4279.49
471040               4280.10
471072               4282.49
471104               4275.49
471136               4277.24
471168               4396.25
471200               4281.70
471232               4279.94
471264               4269.42
471296               4271.03
471328               4322.57
471360               4273.84
471392               4269.81
471424               4276.68
471456               4280.04
471488               4272.70
471520               4371.57
471552               4568.69
471584               4273.79
471616               4266.81
471648               4271.01
471680               4270.12
471712               4338.72
471744               4263.43
471776               4268.68
471808               4274.24
471840               4275.98
471872               4273.96
471904               4276.64
471936               4279.72
471968               4279.82
472000               4965.75
472032               5536.45
472064               4535.75
472096               4423.54
472128               4389.55
472160               4289.34
472192               4293.31
472224               4386.75
472256               4278.28
472288               4541.02
472320               4635.28
472352               4389.97
472384               4389.18
472416               4386.51
472448               4277.79
472480               4280.35
472512               4485.68
472544               4398.20
472576               4458.97
472608               4383.79
472640               4385.27
472672               4281.85
472704               4284.88
472736               4292.54
472768               4290.65
472800               4290.71
472832               4291.82
472864               4387.26
472896               4384.41
472928               4278.61
472960               4380.44
472992               4277.28
473024               4328.18
473056               4277.38
473088               4283.32
473120               4274.17
473152               4274.43
473184               4377.51
473216               4281.21
473248               4292.35
473280               4290.22
473312               4293.62
473344               4300.32
473376               4307.22
473408               4308.38
473440               4309.37
473472               4339.39
473504               4313.72
473536               4308.52
473568               4343.02
473600               4309.06
473632               4307.78
473664               4326.80
473696               4408.97
473728               4305.81
473760               4305.55
473792               4304.46
473824               4306.53
473856               4308.98
473888               4307.07
473920               4304.86
473952               4306.81
473984               4302.39
474016               4313.08
474048               4304.03
474080               4309.41
474112               4306.57
474144               4307.92
474176               4408.98
474208               4306.86
474240               4307.33
474272               4306.05
474304               4310.86
474336               4307.59
474368               4309.67
474400               4307.04
474432               4306.82
474464               4303.20
474496               4406.77
474528               4368.03
474560               4303.08
474592               4303.62
474624               4406.16
474656               4301.04
474688               4307.01
474720               4310.92
474752               4308.58
474784               4309.70
474816               4311.40
474848               4316.29
474880               4322.17
474912               4406.93
474944               4407.40
474976               4323.43
475008               4343.89
475040               4328.13
475072               4324.32
475104               4317.42
475136               4318.68
475168               4318.73
475200               4399.89
475232               4416.41
475264               4317.51
475296               4321.60
475328               4315.37
475360               4320.67
475392               4362.86
475424               4317.64
475456               4319.74
475488               4313.19
475520               4319.48
475552               4315.08
475584               4323.18
475616               4318.12
475648               4315.27
475680               4319.38
475712               4314.56
475744               4382.60
475776               4347.00
475808               4316.17
475840               4314.33
475872               4310.80
475904               4314.90
475936               4309.98
475968               4312.34
476000               4307.72
476032               4312.28
476064               4309.58
476096               4315.04
476128               4311.54
476160               4320.77
476192               4317.24
476224               4319.65
476256               4323.84
476288               4322.92
476320               4323.89
476352               4523.85
476384               4364.07
476416               4437.34
476448               4332.25
476480               4334.44
476512               4434.99
476544               4338.40
476576               4429.98
476608               4327.63
476640               4330.72
476672               4331.67
476704               4431.54
476736               4327.27
476768               4348.67
476800               4331.85
476832               4427.27
476864               4335.14
476896               4327.69
476928               4331.67
476960               4330.27
476992               4434.55
477024               4334.45
477056               4334.39
477088               4334.05
477120               4335.95
477152               4330.81
477184               4331.76
477216               4333.32
477248               4328.00
477280               4328.29
477312               4327.10
477344               4326.12
477376               4327.53
477408               4323.59
477440               4323.70
477472               4331.40
477504               4322.91
477536               4326.85
477568               4327.96
477600               4327.29
477632               4329.56
477664               4331.08
477696               4334.64
477728               4336.26
477760               4337.43
477792               4474.29
477824               4509.93
477856               4349.94
477888               4350.10
477920               4351.91
477952               4349.84
477984               4450.19
478016               4350.18
478048               4340.29
478080               4343.19
478112               4344.13
478144               4344.42
478176               4443.27
478208               4347.33
478240               4342.59
478272               4341.06
478304               4341.98
478336               4340.92
478368               4343.04
478400               4348.30
478432               4352.13
478464               4339.90
478496               4345.56
478528               4347.46
478560               4447.87
478592               4340.84
478624               4409.16
478656               4344.29
478688               4343.18
478720               4338.96
478752               4336.28
478784               4341.82
478816               4342.39
478848               4337.23
478880               4339.47
478912               4339.99
478944               4337.32
478976               4339.37
479008               4341.34
479040               4342.15
479072               4345.48
479104               4347.39
479136               4350.80
479168               4349.94
479200               4349.84
479232               4356.73
479264               4485.66
479296               4361.57
479328               4359.50
479360               4361.19
479392               4464.63
479424               4362.91
479456               4366.34
479488               4354.38
479520               4354.58
479552               4353.10
479584               4355.81
479616               4355.47
479648               4436.73
479680               4357.47
479712               4353.30
479744               4356.05
479776               4355.16
479808               4352.78
479840               4354.86
479872               4357.62
479904               4357.27
479936               4402.55
479968               4417.36
480000               4353.70
480032               4353.60
480064               4353.49
480096               4357.68
480128               4357.42
480160               4355.56
480192               4348.02
480224               4346.81
480256               4349.18
480288               4351.09
480320               4349.45
480352               4350.96
480384               4349.78
480416               4352.07
480448               4354.64
480480               4354.08
480512               4353.12
480544               4353.31
480576               4365.26
480608               4361.09
480640               4359.68
480672               4362.27
480704               4400.47
480736               4709.13
480768               4369.79
480800               4530.50
480832               4371.10
480864               4368.54
480896               4368.50
480928               4367.69
480960               4492.79
480992               4367.87
481024               4367.43
481056               4472.19
481088               4365.89
481120               4372.65
481152               4370.44
481184               4368.11
481216               4365.57
481248               4369.34
481280               4370.75
481312               4370.36
481344               4368.84
481376               4368.04
481408               4367.04
481440               4371.66
481472               4370.35
481504               4366.04
481536               4373.31
481568               4367.31
481600               4365.20
481632               4440.95
481664               4366.04
481696               4368.21
481728               4363.49
481760               4364.25
481792               4362.91
481824               4363.43
481856               4361.00
481888               4356.07
481920               4366.42
481952               4369.00
481984               4368.68
482016               4372.43
482048               4375.27
482080               4376.99
482112               4372.71
482144               4419.57
482176               4412.00
482208               4381.30
482240               4380.09
482272               4482.91
482304               4378.63
482336               4378.67
482368               4378.51
482400               4480.46
482432               4417.67
482464               4381.60
482496               4376.93
482528               4379.63
482560               4383.07
482592               4415.19
482624               4486.52
482656               4379.98
482688               4377.95
482720               4377.60
482752               4470.47
482784               4370.93
482816               4446.21
482848               4374.35
482880               4369.69
482912               4379.30
482944               4370.69
482976               4378.98
483008               4380.70
483040               4380.98
483072               4376.24
483104               4376.46
483136               4374.70
483168               4376.85
483200               4376.97
483232               4373.26
483264               4375.34
483296               4376.07
483328               4372.45
483360               4478.71
483392               4377.31
483424               4379.76
483456               4381.78
483488               4386.52
483520               4380.22
483552               4390.68
483584               4609.94
483616               4586.65
483648               4392.06
483680               4492.99
483712               4393.57
483744               4393.52
483776               4403.06
483808               4394.91
483840               4392.31
483872               4394.88
483904               4404.83
483936               4396.45
483968               4392.62
484000               4395.71
484032               4393.80
484064               4397.19
484096               4394.64
484128               4591.15
484160               4395.26
484192               4393.70
484224               4497.26
484256               4390.33
484288               4392.07
484320               4396.80
484352               4395.04
484384               4392.98
484416               4396.06
484448               4392.80
484480               4388.56
484512               4391.00
484544               4489.30
484576               4446.61
484608               4389.13
484640               4391.16
484672               4384.47
484704               4383.41
484736               4389.12
484768               4384.90
484800               4390.57
484832               4391.62
484864               4391.51
484896               4390.31
484928               4397.84
484960               4391.34
484992               4398.74
485024               4406.92
485056               4473.25
485088               4440.15
485120               4401.43
485152               4492.11
485184               4409.08
485216               4504.78
485248               4477.26
485280               4402.59
485312               4400.20
485344               4483.98
485376               4405.76
485408               4473.84
485440               4403.43
485472               4405.62
485504               4401.67
485536               4412.42
485568               4502.70
485600               4400.38
485632               4502.42
485664               4397.49
485696               4403.70
485728               4401.89
485760               4402.79
485792               4406.75
485824               4398.81
485856               4403.85
485888               4407.73
485920               4400.69
485952               4402.72
485984               4401.57
486016               4397.33
486048               4400.11
486080               4401.66
486112               4400.67
486144               4400.80
486176               4396.88
486208               4402.68
486240               4400.71
486272               4402.28
486304               4403.08
486336               4407.48
486368               4408.58
486400               4406.85
486432               4411.91
486464               4412.42
486496               4528.42
486528               4452.62
486560               4415.26
486592               4414.27
486624               4421.59
486656               4414.98
486688               4472.71
486720               4416.96
486752               4415.19
486784               4419.15
486816               4437.17
486848               4414.79
486880               4482.04
486912               4664.01
486944               4414.80
486976               4578.31
487008               4421.25
487040               4413.51
487072               4413.54
487104               4520.82
487136               4419.70
487168               4413.51
487200               4416.79
487232               4421.89
487264               4416.16
487296               4415.72
487328               4417.92
487360               4417.73
487392               4412.44
487424               4407.88
487456               4424.73
487488               4415.09
487520               4413.77
487552               4409.37
487584               4413.01
487616               4413.54
487648               4408.04
487680               4411.27
487712               4416.12
487744               4416.09
487776               4415.52
487808               4420.66
487840               4419.95
487872               4421.99
487904               4425.96
487936               4642.68
487968               4472.80
488000               4426.37
488032               4486.66
488064               4431.13
488096               4428.36
488128               4424.19
488160               4582.15
488192               4430.10
488224               4424.40
488256               4429.55
488288               4427.51
488320               4427.62
488352               4429.95
488384               4482.47
488416               4430.20
488448               4427.99
488480               4500.51
488512               4431.20
488544               4431.74
488576               4429.59
488608               4429.84
488640               4429.51
488672               4429.84
488704               4431.89
488736               4429.12
488768               4429.38
488800               4431.94
488832               4433.31
488864               4428.18
488896               4427.63
488928               4425.47
488960               4423.47
488992               4424.14
489024               4436.25
489056               4472.28
489088               4427.17
489120               4425.55
489152               4430.59
489184               4426.34
489216               4430.18
489248               4433.79
489280               4432.99
489312               4429.83
489344               4441.07
489376               4473.62
489408               4686.02
489440               4439.26
489472               4439.64
489504               4440.47
489536               4446.69
489568               4575.87
489600               4448.90
489632               4486.32
489664               4442.90
489696               4454.94
489728               4444.57
489760               4441.34
489792               4527.69
489824               4438.85
489856               4440.73
489888               4458.36
489920               4440.83
489952               4471.04
489984               4454.53
490016               4440.96
490048               4437.71
490080               4444.56
490112               4438.70
490144               4443.35
490176               4440.42
490208               4442.65
490240               4437.14
490272               4440.38
490304               4436.12
490336               4436.34
490368               4435.03
490400               4433.82
490432               4437.51
490464               4435.39
490496               4436.66
490528               4434.32
490560               4438.03
490592               4438.98
490624               4444.01
490656               4443.51
490688               4440.66
490720               4448.51
490752               4444.82
490784               4450.02
490816               4452.03
490848               4612.00
490880               4453.22
490912               4548.68
490944               4556.36
490976               4523.26
491008               4456.72
491040               4453.51
491072               4452.32
491104               4457.83
491136               4451.75
491168               4450.44
491200               4451.85
491232               4451.98
491264               4455.96
491296               4449.61
491328               4449.51
491360               4452.01
491392               4453.29
491424               4451.86
491456               4455.48
491488               4553.41
491520               4461.59
491552               4452.26
491584               4518.80
491616               4458.89
491648               4452.67
491680               4455.79
491712               4557.18
491744               4450.44
491776               4449.89
491808               4650.65
491840               4449.45
491872               4449.51
491904               4551.63
491936               4554.21
491968               4449.01
492000               4449.05
492032               4453.21
492064               4452.22
492096               4455.41
492128               4458.63
492160               4458.28
492192               4456.09
492224               4559.00
492256               4462.66
492288               4758.37
492320               4499.32
492352               4476.54
492384               4467.38
492416               4463.63
492448               4464.28
492480               4572.32
492512               4670.13
492544               4463.65
492576               4468.21
492608               4503.72
492640               4463.77
492672               4567.79
492704               4466.53
492736               4511.82
492768               4463.97
492800               4464.32
492832               4464.52
492864               4463.48
492896               4462.45
492928               4491.53
492960               4463.26
492992               4466.10
493024               4466.09
493056               4472.59
493088               4469.02
493120               4466.00
493152               4466.67
493184               4466.70
493216               4461.29
493248               4460.16
493280               4459.50
493312               4466.09
493344               4470.54
493376               4462.56
493408               4461.47
493440               4483.93
493472               4462.78
493504               4465.72
493536               4463.65
493568               4467.82
493600               4472.49
493632               4473.35
493664               4476.42
493696               4477.12
493728               4775.55
493760               4508.50
493792               4548.75
493824               4528.19
493856               4680.79
493888               4574.36
493920               4628.75
493952               4485.35
493984               4581.71
494016               4475.30
494048               4478.54
494080               4481.15
494112               4476.26
494144               4477.55
494176               4484.26
494208               4476.56
494240               4476.08
494272               4481.48
494304               4478.57
494336               4473.53
494368               4580.18
494400               4481.26
494432               4537.37
494464               4526.54
494496               4481.51
494528               4541.69
494560               4479.96
494592               4475.60
494624               4478.08
494656               4472.16
494688               4472.37
494720               4476.89
494752               4476.56
494784               4475.27
494816               4475.20
494848               4472.45
494880               4473.53
494912               4555.06
494944               4474.00
494976               4476.15
495008               4477.31
495040               4480.57
495072               4481.05
495104               4479.44
495136               4490.93
495168               4623.80
495200               4546.03
495232               4592.46
495264               4492.54
495296               4492.30
495328               4506.71
495360               4488.40
495392               4488.06
495424               4489.76
495456               4591.19
495488               4488.85
495520               4492.41
495552               4492.05
495584               4490.83
495616               4494.96
495648               4590.77
495680               4489.08
495712               4490.11
495744               4489.43
495776               4504.50
495808               4488.16
495840               4490.45
495872               4490.53
495904               4490.72
495936               4488.47
495968               4488.41
496000               4493.01
496032               4490.59
496064               4488.73
496096               4488.71
496128               4565.39
496160               4486.63
496192               4486.60
496224               4486.15
496256               4489.88
496288               4487.04
496320               4515.31
496352               4483.61
496384               4485.60
496416               4487.86
496448               4491.80
496480               4494.56
496512               4491.94
496544               4498.83
496576               4493.81
496608               4525.00
496640               4545.44
496672               4602.95
496704               4606.55
496736               4503.40
496768               4599.99
496800               4500.53
496832               4503.42
496864               4607.96
496896               4500.00
496928               4571.81
496960               4551.17
496992               4506.37
497024               4707.31
497056               4501.67
497088               4503.74
497120               4505.22
497152               4503.56
497184               4501.51
497216               4500.92
497248               4496.03
497280               4502.31
497312               4528.90
497344               4504.37
497376               4500.84
497408               4503.74
497440               4500.93
497472               4501.13
497504               4504.79
497536               4502.85
497568               4498.48
497600               4597.62
497632               4496.41
497664               4497.27
497696               4498.33
497728               4496.03
497760               4493.22
497792               4499.15
497824               4503.54
497856               4500.68
497888               4505.10
497920               4502.54
497952               4503.69
497984               4504.17
498016               4505.14
498048               4513.25
498080               4849.06
498112               4547.79
498144               4512.94
498176               4512.10
498208               4517.58
498240               4514.46
498272               4608.60
498304               4516.43
498336               4515.16
498368               4516.24
498400               4515.65
498432               4515.36
498464               4517.61
498496               4565.39
498528               4514.91
498560               4516.95
498592               4617.19
498624               4514.85
498656               4514.52
498688               4542.61
498720               4514.96
498752               4613.97
498784               4614.90
498816               4528.35
498848               4516.19
498880               4513.21
498912               4518.17
498944               4519.02
498976               4517.71
499008               4565.45
